"ID","Sex","Treatment","Familiarity","Host","Status","Experiment","HostStrain","Line","Day","Wt","Pct"
10686,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,25.2,1.04
10687,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,25.2,1.03
10688,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,24.6,1.01
10743,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E",1,21.5,1.01
10737,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E",1,20.6,0.99
10768,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","F",1,20.3,1
10773,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","F",1,18.9,0.96
10753,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","G",1,20.4,1.01
10763,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","G",1,20,1.01
10757,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","H",1,20.5,0.95
10777,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","H",1,18.6,0.98
10766,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,19.9,0.98
10775,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,22.2,0.99
10756,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,19.3,0.97
10771,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,19.4,0.99
10746,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,20.4,1
10740,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",1,19.9,0.98
10769,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",1,19,0.99
10738,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",1,20.7,1
10744,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",1,20.5,1.02
10774,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",1,20.7,1
10754,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",1,19.1,0.98
10762,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",1,18.4,1.01
10764,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",1,21.5,0.99
10772,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",1,19,1
10765,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,21.8,1.01
10760,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,19.6,0.98
10739,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,21.2,1
10745,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,21.1,0.97
10755,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,19.3,0.98
10776,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",1,19.4,1.01
8335,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,20.7,1
8336,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,21.8,0.98
8337,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,20.8,1.04
8338,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,20.5,0.98
8339,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,20.8,0.99
6642,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",1,25,0.96
6774,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",1,19.2,0.99
6827,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",1,18.9,1.01
6828,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",1,20.8,1
10605,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,28.2,0.99
6831,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,23.2,0.98
6779,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",1,27.3,1.03
7068,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,22.9,1
7069,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,21,0.99
7070,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,21.4,1
7071,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,19.8,1.03
7072,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",1,21.2,0.96
10541,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A",2,21.6,0.95
10719,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A",2,19.8,1.02
10725,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","B",2,17.1,0.92
10554,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","B",2,18.2,0.87
10709,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","C",2,15.8,0.89
10713,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","C",2,16,0.92
10733,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","D",2,18,0.9
10717,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","D",2,19.1,0.99
10467,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,17.7,0.86
10706,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,15,0.9
10728,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,16.4,0.89
10712,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,16.1,0.88
10476,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,17.3,0.86
10589,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",2,18.6,0.88
10708,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",2,16.6,0.88
10542,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",2,24.3,0.99
10555,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",2,20,0.88
10670,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",2,16.3,0.99
10710,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",2,15.6,0.86
10722,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",2,16.8,0.88
10714,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",2,17.1,0.96
10718,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",2,18.7,0.97
10711,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,17.1,0.88
10716,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,15.2,0.89
10543,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,23.9,0.88
10671,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,15.5,0.83
10715,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,15.8,0.88
10466,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",2,20.6,0.98
10659,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E",2,19.3,0.93
10680,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E",2,17.8,0.91
10778,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","F",2,21.7,0.96
10786,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","F",2,21.6,0.96
10575,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","G",2,22.1,0.93
10611,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","G",2,21,0.95
10787,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","H",2,19.5,0.96
10796,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","H",2,21.1,0.91
10679,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,17.8,0.93
10782,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,18.4,0.92
10577,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,21.1,0.92
10780,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,20.5,0.96
10784,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,21.3,0.98
10794,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",2,22.2,0.95
10576,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,20.7,0.95
10660,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,20.7,0.96
10681,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,23.2,0.95
10779,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,20.9,0.95
10783,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,20.8,0.97
10789,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",2,21.9,0.91
10453,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","A",2,19.4,0.89
10563,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","A",2,19.2,0.9
10362,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","B",2,18.8,0.88
10618,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","B",2,18.8,0.9
10633,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","C",2,19.7,0.92
10628,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","C",2,18.7,0.93
10567,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","D",2,16.7,0.88
10638,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","D",2,16.8,0.88
10328,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","I",2,32.5,0.95
10579,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","I",2,25.5,0.98
10290,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","J",2,27,0.97
10666,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","J",2,24,0.99
10568,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","K",2,29.6,0.96
10614,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","K",2,23.2,0.94
10587,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","L",2,28.4,1.05
10668,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","L",2,22.8,0.94
10566,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,18.7,0.89
10636,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,20.7,0.89
105671,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,20.8,0.87
10450,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,17.5,0.91
10621,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,18.6,0.89
10631,"F","1XP","FAM","BALBF","Passaged","HK68BALB","BALB/C","A+B+C+D",2,20.8,0.95
10291,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,25.8,0.96
10460,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,26.3,0.95
10588,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,24.4,0.93
10617,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,26.4,0.95
10657,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,20.2,0.96
10658,"M","1XP","FAM","BALBM","Passaged","HK68BALB","BALB/C","I+J+K+L",2,25,0.99
10454,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","AB",2,20.7,0.91
10564,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","AB",2,18.3,0.9
10619,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","AB",2,18.9,0.9
10641,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","AB",2,18.2,0.91
10629,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","CD",2,18.5,0.88
10634,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","CD",2,18.3,0.88
10506,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","CD",2,21.9,0.99
10639,"F","2X","FAM","BALBF","Passaged","HK68BALB","BALB/C","CD",2,20.7,0.98
10271,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJ",2,28.9,0.94
10329,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJ",2,32.8,0.95
10656,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJ",2,22.5,0.95
10582,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","KL",2,23.3,0.93
10615,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","KL",2,27.5,1
10569,"M","2X","FAM","BALBM","Passaged","HK68BALB","BALB/C","KL",2,28.2,0.98
10620,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,19,0.89
10635,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,17.1,0.9
10645,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,19.2,0.94
10646,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,18.2,0.91
10455,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,19.3,0.91
10630,"F","4X","FAM","BALBF","Passaged","HK68BALB","BALB/C","ABCD",2,20.3,0.91
10570,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,26.5,0.91
10292,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,26.5,0.9
10333,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,30.6,1.04
10338,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,38.1,0.97
10342,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,28.5,0.99
10616,"M","4X","FAM","BALBM","Passaged","HK68BALB","BALB/C","IJKL",2,28.5,1.03
10652,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,22,0.98
10662,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,18.9,0.95
10781,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,24,0.96
10785,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,19,0.97
10791,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,23.4,0.97
10797,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,20.1,0.98
10682,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,25.9,0.99
10684,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,24.5,1
10685,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,24.7,1.03
10686,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,24.8,1.02
10687,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,24.6,1
10688,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,24,0.99
10743,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E",2,18.8,0.88
10737,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E",2,18.5,0.89
10768,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","F",2,19.7,0.98
10773,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","F",2,18.4,0.94
10753,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","G",2,18.9,0.94
10763,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","G",2,19.9,1.01
10757,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","H",2,20.4,0.95
10777,"F","1X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","H",2,18.7,0.98
10766,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,17.9,0.88
10775,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,19.8,0.88
10756,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,17.4,0.88
10771,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,17.8,0.91
10746,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,18.8,0.92
10740,"F","1XP","FAM","BL6F","Passaged","HK68BL6","C57BL/6","E+F+G+H",2,19.6,0.96
10769,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",2,17.2,0.9
10738,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",2,18.5,0.89
10744,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",2,18.1,0.9
10774,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EF",2,19.6,0.95
10754,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",2,17.3,0.89
10762,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",2,17.8,0.97
10764,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",2,20,0.92
10772,"F","2X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","GH",2,17.1,0.9
10765,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,19.9,0.93
10760,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,18.3,0.92
10739,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,19,0.9
10745,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,19.5,0.89
10755,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,18,0.92
10776,"F","4X","FAM","BL6F","Passaged","HK68BL6","C57BL/6","EFGH",2,18.7,0.97
8335,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,18.3,0.88
8336,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,19.1,0.86
8337,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,20.7,1.04
8338,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,18.6,0.89
8339,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,21.1,1
6642,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,24.9,0.96
6774,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,19.1,0.98
6827,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,18.9,1.01
6828,"F","STOCK","FAM","BALBF","Unpassaged","HK68BALB","BALB/C","Stock",2,20,0.96
10605,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,28,0.98
6831,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,23.5,1
6779,"M","STOCK","FAM","BALBM","Unpassaged","HK68BALB","BALB/C","Stock",2,27.1,1.02
7068,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,22.6,0.98
7069,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,19,0.9
7070,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,19.2,0.9
7071,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,19.2,0.99
7072,"F","STOCK","FAM","BL6F","Unpassaged","HK68BL6","C57BL/6","Stock",2,20.9,0.95
10541,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A",3,22,0.97
10719,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A",3,19.5,1.01
10725,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","B",3,15.3,0.82
10554,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","B",3,16.9,0.8
10709,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","C",3,14.3,0.8
10713,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","C",3,14.1,0.82
10733,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","D",3,16.9,0.85
10717,"F","1X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","D",3,18.6,0.96
10467,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,16.1,0.78
10706,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,13.4,0.8
10728,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,15,0.81
10712,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,14.6,0.8
10476,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,16.1,0.8
10589,"F","1XP","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","A+B+C+D",3,17.2,0.82
10708,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",3,15.2,0.81
10542,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",3,24.6,1
10555,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",3,18.6,0.82
10670,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","AB",3,16,0.98
10710,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",3,14,0.77
10722,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",3,15.6,0.82
10714,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",3,16.5,0.92
10718,"F","2X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","CD",3,18.7,0.97
10711,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,15.1,0.77
10716,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,13.4,0.78
10543,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,22.2,0.82
10671,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,14.9,0.8
10715,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,14.3,0.79
10466,"F","4X","UNF","BALBF","Passaged","BALBintoBL6","C57BL/6","ABCD",3,20.4,0.97
10659,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E",3,18.5,0.89
10680,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E",3,16.5,0.85
10778,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","F",3,20,0.89
10786,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","F",3,20.1,0.89
10575,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","G",3,21,0.89
10611,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","G",3,20,0.9
10787,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","H",3,18.2,0.89
10796,"F","1X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","H",3,20.3,0.88
10679,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,17,0.89
10782,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,17.2,0.86
10577,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,19.8,0.86
10780,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,19.1,0.9
10784,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,19.7,0.9
10794,"F","1XP","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","E+F+G+H",3,20.3,0.87
10576,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,18.9,0.87
10660,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,19.7,0.91
10681,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,22.1,0.91
10779,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,19.6,0.89
10783,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,19.4,0.91
10789,"F","4X","UNF","BL6F","Passaged","BL6intoBALB","BALB/C","EFGH",3,20.7,0.86
10453,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","A",3,18.5,0.85
10563,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","A",3,17.7,0.83
10362,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","B",3,17.1,0.8
10618,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","B",3,17,0.81
10633,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","C",3,18.4,0.86
10628,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","C",3,17.5,0.87
10567,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","D",3,15.3,0.81
10638,"F","1X","FAM","BALBF","Passaged","HK68BALB","BALB/C","D",3,15.9,0.84
10328,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","I",3,31.5,0.92
10579,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","I",3,24.8,0.95
10290,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","J",3,26,0.94
10666,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","J",3,23,0.95
10568,"M","1X","FAM","BALBM","Passaged","HK68BALB","BALB/C","K",3,28.7,0.93
